"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fapostila-de-la-haga-ghid-acte-obtinere.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/jugar-stanjen-in-mp/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/jugar-stanjen-in-mp/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/rovinieta-online/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/rovinieta-online/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/concediu-medical/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/concediu-medical/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fextras-multilingv-nastere.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fde-ce-eghiseul.webp&w=1920&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-celibat.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcazier-judiciar.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/actualizare-adresa-cf/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/actualizare-adresa-cf/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/turbopack-a959610bdf822cb2.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/eliberare-certificat-de-celibat/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/eliberare-certificat-de-celibat/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/tools/verificare-rovinieta-online/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/tools/verificare-rovinieta-online/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/eliberare-certificat-de-nastere/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/eliberare-certificat-de-nastere/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/politica-de-confidentialitate/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/politica-de-confidentialitate/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/identificare-imobile-proprietar/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/identificare-imobile-proprietar/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/d80b3790a119a285.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/contact/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/contact/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/cazier-auto-online/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/cazier-auto-online/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/varsta-pensionare/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/varsta-pensionare/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/extras-plan-cadastral/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/extras-plan-cadastral/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/valabilitate-documente/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/valabilitate-documente/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/suspendare-activitate-firma-ghid/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/suspendare-activitate-firma-ghid/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/extras-multilingv-certificat-nastere/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/extras-multilingv-certificat-nastere/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/blog/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/blog/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/f727faa480179784.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/persoana-juridica/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/cazier-judiciar-online/persoana-juridica/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/images/footer/anpc-sal.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Frovinieta.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/certificat-de-integritate-comportamentala/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/certificat-de-integritate-comportamentala/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-casatorie.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-judiciar-online-gratuit.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fsms-fals-amenda-ghiseul-ro.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/totul-despre-cartea-funciara-colectiva/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/totul-despre-cartea-funciara-colectiva/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-fiscal-firma.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
